date,time,open,high,low,close,volume
20130423,0,252000,253500,247500,250000,210364
20130424,0,253500,254000,249500,253500,178201
20130425,0,255000,257500,254000,257500,218566
20130426,0,258000,259000,254000,254000,126103
20130429,0,257000,257000,249500,250500,137002
20130430,0,251500,261000,251500,260000,296699
20130502,0,258000,259500,255000,256000,136662
20130503,0,258500,259500,256500,257000,133680
20130506,0,261500,266500,260500,261500,287926
20130507,0,263500,264000,260000,261500,119192
20130508,0,263500,264000,260500,262500,143900
20130509,0,264500,269500,263500,268500,294760
20130510,0,268500,271000,266000,266500,239296
20130513,0,266000,268500,263500,266500,119338
20130514,0,268000,272000,266000,271500,250315
20130515,0,271000,274000,270500,273000,184939
20130516,0,272000,277000,272000,275000,266420
20130520,0,278000,281500,276500,278000,286814
20130521,0,279500,280500,276000,277000,159520
20130522,0,277000,278000,273500,275500,231275
20130523,0,273500,274500,265500,265500,473946
20130524,0,267000,269500,256500,259500,408870
20130527,0,257000,258000,254000,256000,283721
20130528,0,257000,260000,257000,259000,238196
20130529,0,260000,263500,259000,259000,191477
20130530,0,258000,265000,255000,262500,283144
20130531,0,265500,277000,265000,273500,731119
20130603,0,272500,279000,272000,275000,421349
20130604,0,276500,279000,269500,272000,240183
20130605,0,271500,275000,269000,269000,200377
20130607,0,272500,274000,265000,265000,246127
20130610,0,265000,268000,262500,265000,166698
20130611,0,266500,267000,255500,259500,336511
20130612,0,256500,260500,256000,257500,158488
20130613,0,257000,260000,256000,256000,289508
20130614,0,257000,262000,256000,259000,158985
20130617,0,259500,262500,258500,259000,122584
20130618,0,256000,261000,248000,259500,266947
20130619,0,259500,260000,251500,254000,245955
20130620,0,248000,250500,242000,245500,293103
20130621,0,238000,240500,233500,237000,457844
20130624,0,237000,237500,232500,234000,316582
20130625,0,230000,240000,230000,233500,317198
20130626,0,237000,238500,231500,234500,225830
20130627,0,238000,244500,238000,242500,262014
20130628,0,246500,254000,246000,253000,393378
20130701,0,249000,256000,248500,252500,205569
20130702,0,252500,255000,250500,253000,141314
20130703,0,253000,257000,250000,250000,175104
20130704,0,250500,256000,250500,255000,145550
20130705,0,260000,263000,256000,257000,235970
20130708,0,258000,260500,252500,255000,135036
20130709,0,253000,258500,250000,257500,150382
20130710,0,259000,259000,251500,254000,131689
20130711,0,259500,265500,258500,264500,322424
20130712,0,265500,269500,262000,265500,224558
20130715,0,268000,275000,263500,274000,392763
20130716,0,275000,275000,270000,273000,222877
20130717,0,271000,274500,264500,273000,287351
20130718,0,273500,274000,270000,270000,157565
20130719,0,272000,272500,266500,269500,148330
20130722,0,270000,276500,269500,275500,284744
20130723,0,278500,280000,277500,279000,284307
20130724,0,280000,283000,279500,282000,281061
20130725,0,281000,285500,281000,283000,242409
20130726,0,283000,287000,281500,287000,303045
20130729,0,287500,291000,285000,289500,316025
20130730,0,287000,289000,285000,288500,156355
20130731,0,288500,289500,282000,282000,318626
20130801,0,284000,289000,280000,288000,234181
20130802,0,292500,293000,287500,288500,180891
20130805,0,287000,291000,287000,289000,70407
20130806,0,291000,291000,284500,287500,156687
20130807,0,283500,286500,283000,283500,179895
20130808,0,287500,291000,286500,287500,303073
20130809,0,287500,289000,282500,286000,174364
20130812,0,284500,288500,283000,287500,102448
20130813,0,288500,290000,286500,289000,136590
20130814,0,291500,294000,289500,294000,240045
20130816,0,289500,291000,288000,289500,214170
20130819,0,290000,290000,286000,288000,112942
20130820,0,286000,288000,274500,277500,456557
20130821,0,277000,278000,267500,271500,349976
20130822,0,267000,275500,266500,271000,213839
20130823,0,271500,277500,271000,275500,213639
20130826,0,276500,287000,276000,284500,316989
20130827,0,283500,287000,281500,283000,155461
20130828,0,276500,283500,276000,282000,194081
